VendorID,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,fare_amount,tip_amount,day_night,payment_type_1,payment_type_2,payment_type_3,payment_type_4,tip_rate_20
1,1,0.6,237,162,1,5.0,1.15,1,1,0,0,0,1
2,1,1.69,142,170,1,10.5,2.0,1,1,0,0,0,0
1,1,0.6,238,142,1,4.0,1.2,1,1,0,0,0,1
1,1,1.2,234,79,2,9.5,0.0,1,0,1,0,0,0
2,6,2.9,236,143,1,15.5,3.26,1,1,0,0,0,1
1,1,18.6,265,265,4,2.5,0.0,1,0,0,0,1,0
2,1,0.57,113,113,2,4.5,0.0,1,0,1,0,0,0
1,1,1.3,237,140,1,9.0,2.45,1,1,0,0,0,1
2,1,7.99,140,244,1,26.0,4.0,1,1,0,0,0,0
2,5,1.68,164,113,2,9.0,0.0,1,0,1,0,0,0
1,1,0.8,237,236,2,7.5,0.0,1,0,1,0,0,0
1,1,1.4,237,164,1,10.0,2.15,1,1,0,0,0,1
2,1,8.74,170,138,1,30.5,7.41,1,1,0,0,0,1
2,1,2.29,140,142,1,11.5,2.46,1,1,0,0,0,1
1,1,1.2,100,233,1,10.5,2.25,1,1,0,0,0,1
2,5,10.22,138,239,1,36.0,0.0,1,1,0,0,0,0
1,1,0.8,233,170,1,5.5,0.95,1,1,0,0,0,0
1,1,12.0,138,161,1,40.0,9.3,1,1,0,0,0,1
1,1,0.0,68,231,2,14.0,0.0,1,0,1,0,0,0
1,1,2.8,237,249,1,14.5,3.06,1,1,0,0,0,1
1,2,17.0,132,170,2,52.0,0.0,1,0,1,0,0,0
2,5,2.53,161,246,1,11.5,2.46,1,1,0,0,0,1
2,1,0.65,239,239,2,5.5,0.0,1,0,1,0,0,0
2,1,1.48,236,238,1,10.0,2.7,1,1,0,0,0,1
1,1,0.8,236,236,1,6.0,1.7,1,1,0,0,0,1
2,1,2.22,132,132,2,8.0,0.0,1,0,1,0,0,0
1,1,17.3,132,186,1,52.0,11.7,1,1,0,0,0,1
1,1,1.2,170,113,1,8.0,1.0,1,1,0,0,0,0
2,1,2.2,234,50,1,14.5,1.0,1,1,0,0,0,0
1,1,27.2,13,132,2,52.0,0.0,1,0,1,0,0,0
1,1,9.5,138,230,1,41.0,8.0,1,1,0,0,0,0
1,2,0.5,68,90,2,5.5,0.0,1,0,1,0,0,0
1,1,1.3,163,48,2,9.5,0.0,1,0,1,0,0,0
2,2,0.8,236,236,1,7.5,1.0,1,1,0,0,0,0
1,1,1.1,142,237,1,9.0,1.95,1,1,0,0,0,1
1,1,0.5,151,238,2,5.5,0.0,1,0,1,0,0,0
1,1,1.2,143,238,2,7.0,0.0,1,0,1,0,0,0
2,1,0.67,107,137,1,9.0,2.16,1,1,0,0,0,1
1,1,1.0,264,264,2,5.5,0.0,1,0,1,0,0,0
1,1,0.8,236,237,1,6.0,1.56,1,1,0,0,0,1
1,1,1.9,264,264,1,10.5,2.25,1,1,0,0,0,1
2,3,0.86,161,48,1,15.5,3.46,1,1,0,0,0,1
2,1,1.52,239,141,1,10.0,2.36,1,1,0,0,0,1
1,2,5.0,142,107,2,25.0,0.0,1,0,1,0,0,0
1,1,0.4,239,143,2,4.5,0.0,1,0,1,0,0,0
1,1,1.7,239,236,1,8.5,2.55,1,1,0,0,0,1
2,1,6.49,230,65,1,29.0,6.16,1,1,0,0,0,1
1,1,2.2,246,163,1,11.0,2.55,1,1,0,0,0,1
2,1,2.05,140,162,1,12.0,2.76,1,1,0,0,0,1
1,2,3.1,142,166,1,14.0,3.95,1,1,0,0,0,1
1,1,0.2,234,234,1,3.5,1.0,1,1,0,0,0,1
1,1,1.0,236,75,2,7.0,0.0,1,0,1,0,0,0
2,6,1.75,90,230,2,14.0,0.0,1,0,1,0,0,0
2,6,1.17,186,170,1,9.5,1.15,1,1,0,0,0,0
2,2,0.67,238,239,2,5.5,0.0,1,0,1,0,0,0
2,6,1.13,90,158,2,7.5,0.0,1,0,1,0,0,0
2,1,2.1,162,262,1,12.0,2.76,1,1,0,0,0,1
2,1,0.0,264,261,1,78.0,15.76,1,1,0,0,0,1
1,2,8.7,138,170,1,36.5,8.8,1,1,0,0,0,1
2,2,1.47,246,48,1,6.5,2.08,1,1,0,0,0,1
2,5,2.67,141,239,1,12.0,4.14,1,1,0,0,0,1
1,1,2.0,237,186,1,13.5,3.05,1,1,0,0,0,1
2,1,2.46,163,90,1,15.0,3.36,1,1,0,0,0,1
2,1,0.35,87,88,2,4.0,0.0,1,0,1,0,0,0
2,1,5.08,261,181,1,22.5,6.01,0,1,0,0,0,1
2,1,4.24,97,225,1,20.5,1.0,0,1,0,0,0,0
2,1,1.77,113,246,1,11.0,2.2,0,1,0,0,0,1
2,2,0.94,170,229,1,7.5,1.86,0,1,0,0,0,1
2,1,0.87,262,75,1,5.0,1.36,0,1,0,0,0,1
2,1,0.64,142,143,1,4.5,1.0,0,1,0,0,0,1
1,0,0.9,238,166,1,5.5,1.45,0,1,0,0,0,1
2,5,2.01,140,230,1,17.0,3.76,0,1,0,0,0,1
1,1,0.6,107,170,1,5.0,0.68,0,1,0,0,0,0
2,2,1.69,48,186,2,13.5,0.0,0,0,1,0,0,0
2,1,2.16,170,43,1,15.0,0.0,0,1,0,0,0,0
2,5,1.15,186,170,2,9.5,0.0,0,0,1,0,0,0
2,5,0.54,90,249,1,4.5,1.26,0,1,0,0,0,1
1,1,0.0,231,231,1,52.0,11.45,0,1,0,0,0,1
1,1,2.6,233,114,1,15.5,3.0,0,1,0,0,0,0
1,1,0.7,161,163,1,9.0,0.0,0,1,0,0,0,0
1,1,0.9,163,50,1,7.0,1.75,0,1,0,0,0,1
2,1,3.5,107,66,1,16.0,3.56,0,1,0,0,0,1
1,1,11.1,163,257,1,40.0,11.85,0,1,0,0,0,1
2,1,2.08,43,229,1,11.0,2.56,0,1,0,0,0,1
1,1,1.5,236,229,1,8.5,2.58,0,1,0,0,0,1
2,1,1.61,238,41,1,9.0,2.7,0,1,0,0,0,1
2,6,2.03,100,143,1,11.5,2.66,0,1,0,0,0,1
2,2,0.64,141,263,2,4.0,0.0,0,0,1,0,0,0
1,1,0.9,140,237,1,6.5,2.05,0,1,0,0,0,1
1,2,0.6,164,170,2,4.5,0.0,0,0,1,0,0,0
2,1,1.72,234,161,1,10.5,2.0,0,1,0,0,0,0
2,2,5.01,49,158,1,19.0,2.0,0,1,0,0,0,0
2,5,0.94,142,230,1,7.0,0.0,0,1,0,0,0,0
2,1,1.16,234,79,1,8.0,1.96,0,1,0,0,0,1
1,1,2.3,88,232,2,10.5,0.0,0,0,1,0,0,0
2,1,1.08,230,162,2,7.5,0.0,0,0,1,0,0,0
1,1,5.3,246,33,1,24.0,6.45,0,1,0,0,0,1
1,1,1.0,234,68,1,8.0,1.95,0,1,0,0,0,1
2,1,1.51,237,161,2,9.5,0.0,0,0,1,0,0,0
1,1,1.6,170,163,1,13.5,3.8,0,1,0,0,0,1
2,5,2.41,234,142,1,15.0,3.36,0,1,0,0,0,1
1,2,2.4,236,233,1,14.5,3.25,0,1,0,0,0,1
1,1,2.1,161,249,1,13.0,2.85,0,1,0,0,0,1
1,1,2.6,48,141,2,12.5,0.0,0,0,1,0,0,0
2,2,1.62,142,238,1,8.5,2.06,0,1,0,0,0,1
1,1,0.5,263,236,1,4.5,1.0,0,1,0,0,0,1
2,1,1.01,79,249,1,7.0,1.76,0,1,0,0,0,1
1,1,2.3,229,79,1,11.0,2.55,0,1,0,0,0,1
1,3,2.0,43,50,1,14.0,3.95,0,1,0,0,0,1
1,1,1.5,249,79,2,9.0,0.0,0,0,1,0,0,0
2,1,1.22,48,186,1,6.0,1.56,0,1,0,0,0,1
2,3,1.25,239,238,1,6.0,1.46,0,1,0,0,0,1
1,1,2.6,186,211,1,13.0,2.85,0,1,0,0,0,1
2,1,2.15,142,151,2,9.0,0.0,0,0,1,0,0,0
2,1,1.11,113,4,1,7.0,1.66,0,1,0,0,0,1
2,1,2.23,162,263,1,12.0,2.0,0,1,0,0,0,0
2,1,3.87,137,148,1,14.0,4.59,0,1,0,0,0,1
2,1,3.46,163,231,1,17.0,3.66,0,1,0,0,0,1
2,1,5.43,229,87,2,20.5,0.0,0,0,1,0,0,0
2,5,0.96,234,186,2,6.5,0.0,0,0,1,0,0,0
2,2,0.78,249,249,1,4.5,1.2,0,1,0,0,0,1
1,1,0.8,113,90,2,6.5,0.0,0,0,1,0,0,0
2,1,8.98,48,127,1,26.0,5.46,0,1,0,0,0,1
1,1,2.5,161,79,1,13.5,2.95,0,1,0,0,0,1
1,1,0.8,246,48,1,4.5,1.0,0,1,0,0,0,1
2,2,1.95,48,164,2,10.0,0.0,0,0,1,0,0,0
1,1,1.2,238,263,1,7.5,1.75,0,1,0,0,0,1
2,5,2.64,138,223,1,10.0,2.82,0,1,0,0,0,1
1,1,5.0,50,42,1,18.0,3.85,0,1,0,0,0,1
1,1,1.7,87,114,1,7.5,3.0,0,1,0,0,0,1
2,1,4.45,97,90,2,18.0,0.0,0,0,1,0,0,0
2,1,1.85,90,125,1,10.5,2.36,0,1,0,0,0,1
1,1,1.6,233,50,1,11.0,1.0,0,1,0,0,0,0
2,2,3.35,234,87,1,18.0,3.86,0,1,0,0,0,1
1,1,0.9,113,234,2,7.0,0.0,0,0,1,0,0,0
1,1,2.7,90,232,2,13.5,0.0,0,0,1,0,0,0
2,5,0.8,148,144,1,5.0,1.58,0,1,0,0,0,1
2,1,0.97,107,4,1,6.0,1.46,0,1,0,0,0,1
1,1,1.1,163,162,1,7.0,0.83,0,1,0,0,0,0
1,1,3.5,87,40,1,13.5,3.7,0,1,0,0,0,1
1,1,1.6,162,48,1,10.5,2.0,0,1,0,0,0,0
1,1,0.0,132,264,2,52.0,0.0,0,0,1,0,0,0
1,1,0.4,238,238,2,4.0,0.0,0,0,1,0,0,0
2,1,1.19,114,249,1,6.0,1.46,0,1,0,0,0,1
1,1,3.0,231,170,1,13.5,2.95,0,1,0,0,0,1
1,1,1.6,239,237,2,8.0,0.0,0,0,1,0,0,0
2,1,4.75,141,232,1,15.0,2.0,0,1,0,0,0,0
1,1,1.6,75,74,1,6.5,1.5,0,1,0,0,0,1
2,1,1.89,145,179,1,9.0,2.58,0,1,0,0,0,1
2,1,0.83,52,33,2,4.5,0.0,0,0,1,0,0,0
1,1,2.0,234,50,1,9.5,2.15,0,1,0,0,0,1
1,1,1.0,230,161,1,5.5,1.35,0,1,0,0,0,1
1,1,1.1,79,249,1,6.5,1.55,0,1,0,0,0,1
2,6,0.61,262,236,2,4.5,0.0,0,0,1,0,0,0
1,2,2.6,237,234,1,13.0,2.85,0,1,0,0,0,1
1,1,4.2,68,238,1,14.0,3.8,0,1,0,0,0,1
1,1,0.4,43,163,1,4.0,0.0,0,1,0,0,0,0
2,2,2.18,229,48,1,11.5,2.56,0,1,0,0,0,1
1,1,4.1,148,163,1,17.0,4.55,0,1,0,0,0,1
2,5,1.83,50,186,1,8.5,1.96,0,1,0,0,0,1
2,1,0.97,90,164,2,6.0,0.0,0,0,1,0,0,0
1,1,1.3,158,144,1,13.0,2.85,0,1,0,0,0,1
1,1,5.5,231,239,1,19.0,4.05,0,1,0,0,0,1
1,1,1.2,79,90,1,6.5,1.55,0,1,0,0,0,1
2,1,3.18,263,137,1,13.0,1.08,0,1,0,0,0,0
2,3,5.33,230,129,1,21.0,4.46,0,1,0,0,0,1
2,3,1.14,48,163,1,6.0,1.82,0,1,0,0,0,1
1,1,1.5,170,237,1,7.5,1.75,0,1,0,0,0,1
1,1,1.0,100,233,1,7.0,2.45,0,1,0,0,0,1
2,5,3.68,211,229,1,20.0,4.26,0,1,0,0,0,1
1,1,1.9,142,237,1,10.0,2.8,0,1,0,0,0,1
1,2,1.4,186,50,1,7.0,1.65,0,1,0,0,0,1
2,2,0.56,262,262,1,3.5,1.2,0,1,0,0,0,1
2,2,4.91,114,75,1,17.5,3.76,0,1,0,0,0,1
2,2,0.97,162,141,2,5.5,0.0,0,0,1,0,0,0
2,1,7.99,90,82,1,31.0,8.08,0,1,0,0,0,1
2,1,4.37,229,223,2,17.5,0.0,0,0,1,0,0,0
1,1,0.8,100,161,1,5.5,1.35,0,1,0,0,0,1
1,1,0.7,68,48,1,4.0,1.55,0,1,0,0,0,1
1,1,0.8,246,158,1,5.5,0.0,0,1,0,0,0,0
2,1,1.36,88,13,1,10.0,1.0,0,1,0,0,0,0
1,2,1.5,164,224,1,9.5,2.15,0,1,0,0,0,1
2,2,7.94,141,223,1,25.0,6.41,0,1,0,0,0,1
1,1,1.3,141,170,1,9.0,3.05,0,1,0,0,0,1
1,1,4.5,142,179,1,19.0,5.08,0,1,0,0,0,1
2,3,5.21,237,232,1,19.0,4.06,0,1,0,0,0,1
1,1,2.6,170,236,1,14.0,3.06,0,1,0,0,0,1
1,1,0.6,68,186,1,5.0,1.85,0,1,0,0,0,1
2,1,2.56,249,137,1,12.0,2.66,0,1,0,0,0,1
2,1,1.65,230,239,2,7.5,0.0,0,0,1,0,0,0
1,1,0.8,163,161,1,5.5,1.35,0,1,0,0,0,1
1,1,3.0,144,255,1,24.0,3.0,0,1,0,0,0,0
1,1,0.8,141,263,1,4.5,1.7,0,1,0,0,0,1
1,1,9.2,163,119,2,33.5,0.0,0,0,1,0,0,0
1,1,1.5,233,234,2,7.0,0.0,0,0,1,0,0,0
1,1,5.8,100,193,1,32.5,3.0,0,1,0,0,0,0
1,1,0.7,234,170,1,6.5,1.0,0,1,0,0,0,0
2,1,1.47,231,158,2,7.5,0.0,0,0,1,0,0,0
2,2,2.16,114,170,1,10.0,2.26,0,1,0,0,0,1
1,1,5.3,114,75,2,18.0,0.0,0,0,1,0,0,0
2,1,5.77,161,97,1,22.5,4.76,0,1,0,0,0,1
1,1,6.1,234,181,2,23.0,0.0,0,0,1,0,0,0
1,1,1.2,137,79,1,5.5,2.0,0,1,0,0,0,1
1,1,2.4,170,158,1,9.5,2.15,0,1,0,0,0,1
2,6,3.37,140,24,1,12.5,1.5,0,1,0,0,0,0
1,1,1.1,246,246,2,5.0,0.0,0,0,1,0,0,0
2,2,6.71,107,166,1,21.0,5.58,0,1,0,0,0,1
2,5,2.08,151,263,2,10.0,0.0,0,0,1,0,0,0
1,2,3.6,162,41,1,14.5,1.0,0,1,0,0,0,0
1,1,10.9,132,17,1,32.5,4.0,0,1,0,0,0,0
2,1,1.75,114,246,2,7.0,0.0,0,0,1,0,0,0
1,2,3.0,162,263,1,12.0,2.65,0,1,0,0,0,1
1,1,5.4,170,87,1,17.5,3.75,0,1,0,0,0,1
1,2,0.6,137,170,1,4.0,1.05,0,1,0,0,0,1
1,2,6.5,231,263,1,23.0,6.05,0,1,0,0,0,1
2,1,0.73,231,45,1,5.5,0.0,0,1,0,0,0,0
2,1,13.04,143,180,1,37.5,5.8,0,1,0,0,0,0
1,1,11.5,170,133,1,33.0,4.0,0,1,0,0,0,0
2,3,3.1,148,17,2,13.0,0.0,0,0,1,0,0,0
1,2,5.9,79,7,1,19.0,2.7,0,1,0,0,0,0
1,1,17.4,132,141,1,52.0,10.55,0,1,0,0,0,1
1,1,1.6,114,13,1,8.0,0.93,0,1,0,0,0,0
1,1,12.3,87,265,1,55.0,10.0,0,1,0,0,0,0
2,3,0.86,186,170,2,5.5,0.0,0,0,1,0,0,0
2,1,17.13,164,132,1,52.0,11.71,0,1,0,0,0,1
2,2,1.57,234,4,1,7.5,1.0,0,1,0,0,0,0
2,5,0.74,164,100,2,4.5,0.0,0,0,1,0,0,0
1,1,1.8,239,230,2,8.5,0.0,0,0,1,0,0,0
2,2,7.91,158,188,2,26.0,0.0,0,0,1,0,0,0
2,1,8.34,132,121,2,24.5,0.0,0,0,1,0,0,0
2,1,6.44,249,75,1,21.0,0.0,0,1,0,0,0,0
2,1,5.91,236,244,1,20.5,6.39,0,1,0,0,0,1
2,2,17.57,132,79,2,52.0,0.0,0,0,1,0,0,0
2,1,5.4,260,100,2,22.0,0.0,0,0,1,0,0,0
1,1,1.0,162,137,2,6.0,0.0,0,0,1,0,0,0
2,5,1.84,186,162,2,7.5,0.0,0,0,1,0,0,0
1,1,4.2,263,107,1,15.0,3.15,0,1,0,0,0,1
2,2,5.34,137,49,2,19.0,0.0,0,0,1,0,0,0
1,1,11.3,163,138,1,32.5,7.8,0,1,0,0,0,1
2,1,1.48,170,142,1,10.5,2.26,1,1,0,0,0,1
2,1,0.88,264,264,1,7.0,1.95,1,1,0,0,0,1
1,1,6.1,88,145,2,19.5,0.0,1,0,1,0,0,0
1,1,10.5,161,138,1,33.0,7.9,1,1,0,0,0,1
1,1,2.5,107,107,1,17.5,2.0,1,1,0,0,0,0
1,1,2.6,79,161,1,11.0,2.0,1,1,0,0,0,0
1,1,2.1,142,236,2,10.0,0.0,1,0,1,0,0,0
2,2,0.76,234,107,1,5.0,1.16,1,1,0,0,0,1
2,1,0.72,186,164,1,5.5,1.26,1,1,0,0,0,1
2,1,0.66,229,162,1,7.0,1.56,1,1,0,0,0,1
2,1,1.29,75,41,2,5.5,0.0,1,0,1,0,0,0
2,2,3.11,231,161,1,14.0,2.22,1,1,0,0,0,0
1,1,18.2,158,132,1,52.0,11.7,1,1,0,0,0,1
1,1,1.8,161,141,2,11.5,0.0,1,0,1,0,0,0
1,1,1.6,88,232,1,7.0,1.0,1,1,0,0,0,0
2,1,0.61,100,230,2,6.0,0.0,1,0,1,0,0,0
2,1,1.0,230,163,1,7.0,1.95,1,1,0,0,0,1
2,6,1.07,68,68,2,7.0,0.0,1,0,1,0,0,0
1,2,1.3,263,229,1,8.0,1.75,1,1,0,0,0,1
2,2,2.28,68,170,2,13.5,0.0,1,0,1,0,0,0
2,1,1.71,24,239,1,9.0,1.0,1,1,0,0,0,0
2,1,1.66,230,234,1,12.0,2.56,1,1,0,0,0,1
2,1,0.63,229,140,1,5.5,1.58,1,1,0,0,0,1
1,1,0.9,186,234,1,6.0,1.35,1,1,0,0,0,1
2,1,5.15,264,264,1,25.5,5.26,1,1,0,0,0,1
2,2,2.08,237,100,2,16.0,0.0,1,0,1,0,0,0
2,3,0.65,90,249,1,4.5,0.53,1,1,0,0,0,0
2,1,2.63,151,74,1,13.0,2.76,1,1,0,0,0,1
1,1,1.2,90,113,1,9.0,2.9,1,1,0,0,0,1
2,1,3.03,263,230,1,22.0,4.56,1,1,0,0,0,1
1,1,1.7,163,43,2,9.0,0.0,1,0,1,0,0,0
2,1,4.66,88,137,1,15.5,3.26,1,1,0,0,0,1
2,1,0.85,264,264,1,6.5,1.0,1,1,0,0,0,0
2,2,2.37,239,166,1,9.0,1.96,1,1,0,0,0,1
2,1,0.58,79,114,1,4.5,0.8,1,1,0,0,0,0
1,1,1.0,238,166,2,5.5,0.0,1,0,1,0,0,0
2,4,2.3,68,142,1,15.5,3.26,1,1,0,0,0,1
2,2,1.53,143,237,2,15.5,0.0,1,0,1,0,0,0
1,2,1.0,236,236,1,5.5,1.58,1,1,0,0,0,1
2,1,2.12,140,164,1,16.0,1.0,1,1,0,0,0,0
1,1,14.3,138,254,1,41.5,0.0,1,1,0,0,0,0
1,1,1.4,170,79,2,7.0,0.0,1,0,1,0,0,0
2,2,2.2,113,233,1,16.5,2.0,1,1,0,0,0,0
2,1,1.03,142,230,1,9.5,2.06,1,1,0,0,0,1
2,1,1.23,48,50,2,7.5,0.0,1,0,1,0,0,0
1,1,0.6,229,233,1,6.5,1.5,1,1,0,0,0,1
2,1,1.13,161,164,1,8.0,1.76,1,1,0,0,0,1
1,1,1.1,233,233,2,8.0,0.0,1,0,1,0,0,0
2,1,1.03,143,163,1,8.5,1.0,1,1,0,0,0,0
1,1,1.0,137,229,1,7.0,1.55,1,1,0,0,0,1
2,2,1.86,152,42,2,10.0,0.0,1,0,1,0,0,0
2,1,2.56,13,68,1,10.0,2.16,1,1,0,0,0,1
1,1,3.3,233,231,1,19.0,3.95,1,1,0,0,0,1
2,1,15.48,138,100,1,51.0,8.0,1,1,0,0,0,0
2,1,4.32,246,75,1,17.5,3.0,1,1,0,0,0,0
2,1,1.44,140,229,1,10.5,2.26,1,1,0,0,0,1
1,1,2.3,186,144,1,19.0,5.9,1,1,0,0,0,1
1,1,1.3,186,163,1,11.0,2.95,1,1,0,0,0,1
2,3,10.57,142,138,1,37.5,10.0,1,1,0,0,0,1
1,1,0.2,141,263,1,3.0,0.75,1,1,0,0,0,1
1,1,2.1,170,141,1,14.5,3.0,1,1,0,0,0,1
2,1,0.46,237,237,1,4.0,0.96,1,1,0,0,0,1
1,1,1.4,158,144,2,13.0,0.0,1,0,1,0,0,0
2,1,1.4,163,237,2,7.5,0.0,1,0,1,0,0,0
2,1,4.77,264,264,2,34.0,0.0,1,0,1,0,0,0
2,2,1.81,236,162,2,14.5,0.0,1,0,1,0,0,0
2,1,0.41,162,162,1,6.0,1.36,1,1,0,0,0,1
2,6,1.4,162,230,1,13.5,3.58,1,1,0,0,0,1
1,1,1.1,233,162,2,10.5,0.0,1,0,1,0,0,0
1,1,0.8,163,230,2,6.5,0.0,1,0,1,0,0,0
2,1,2.05,263,74,1,9.0,1.96,1,1,0,0,0,1
2,1,0.7,239,236,2,11.5,0.0,1,0,1,0,0,0
1,1,6.5,142,244,1,19.5,5.05,1,1,0,0,0,1
1,1,15.8,13,138,1,44.5,10.2,1,1,0,0,0,1
2,5,0.71,264,264,2,6.5,0.0,1,0,1,0,0,0
1,1,1.0,237,161,1,8.5,1.85,1,1,0,0,0,1
1,1,10.1,138,162,1,32.0,9.6,1,1,0,0,0,1
2,2,1.57,234,164,1,13.0,0.0,1,1,0,0,0,0
2,1,4.04,161,79,1,20.0,5.2,1,1,0,0,0,1
2,2,6.92,87,237,1,27.5,5.66,1,1,0,0,0,1
1,1,0.4,263,236,2,5.0,0.0,1,0,1,0,0,0
1,1,1.3,262,74,1,8.5,1.85,1,1,0,0,0,1
2,2,1.88,140,162,2,14.5,0.0,1,0,1,0,0,0
1,2,0.7,234,249,2,9.0,0.0,1,0,1,0,0,0
1,1,2.0,68,163,1,15.5,1.7,1,1,0,0,0,0
2,1,6.05,239,231,1,26.5,5.46,1,1,0,0,0,1
1,1,1.3,264,163,1,11.0,2.35,1,1,0,0,0,1
1,1,2.9,231,170,2,15.5,0.0,1,0,1,0,0,0
1,1,4.3,87,68,1,17.5,3.65,1,1,0,0,0,1
2,1,0.94,107,170,1,9.0,5.0,1,1,0,0,0,1
2,1,11.5,138,161,1,40.5,9.41,1,1,0,0,0,1
2,1,8.88,162,95,1,30.5,7.41,1,1,0,0,0,1
1,1,1.0,237,236,1,6.5,1.45,1,1,0,0,0,1
2,4,1.95,236,166,2,12.0,0.0,1,0,1,0,0,0
2,5,1.92,211,13,1,10.5,2.26,1,1,0,0,0,1
2,1,0.91,142,239,2,7.0,0.0,1,0,1,0,0,0
1,2,2.3,144,13,2,11.5,0.0,1,0,1,0,0,0
1,2,1.3,264,264,2,10.5,0.0,1,0,1,0,0,0
2,1,0.76,234,137,2,8.0,0.0,1,0,1,0,0,0
2,1,1.94,163,234,2,12.0,0.0,1,0,1,0,0,0
1,1,1.1,262,141,1,7.0,1.55,1,1,0,0,0,1
2,1,0.62,186,170,2,6.5,0.0,1,0,1,0,0,0
1,1,1.6,246,90,1,11.5,3.05,1,1,0,0,0,1
2,6,5.05,238,234,1,24.5,5.06,1,1,0,0,0,1
1,1,1.1,211,231,1,7.0,1.55,1,1,0,0,0,1
2,1,0.49,262,262,1,4.5,1.06,1,1,0,0,0,1
2,1,1.09,236,262,1,7.5,1.66,1,1,0,0,0,1
2,1,0.84,186,234,2,5.5,0.0,1,0,1,0,0,0
1,1,2.1,236,229,1,16.5,3.45,1,1,0,0,0,1
2,2,7.75,151,220,2,25.5,0.0,1,0,1,0,0,0
1,1,1.0,170,186,2,9.5,0.0,1,0,1,0,0,0
2,6,0.91,237,236,1,7.5,1.66,1,1,0,0,0,1
2,1,0.91,237,237,1,6.0,1.36,1,1,0,0,0,1
1,1,2.3,230,234,1,15.5,3.25,1,1,0,0,0,1
2,1,0.6,141,237,1,4.5,1.59,1,1,0,0,0,1
1,1,1.2,236,237,1,10.5,2.8,1,1,0,0,0,1
2,2,2.02,263,239,2,10.5,0.0,1,0,1,0,0,0
1,1,1.0,166,41,1,7.0,1.55,1,1,0,0,0,1
1,1,2.5,237,238,1,12.5,2.0,1,1,0,0,0,0
1,1,1.6,100,161,1,14.0,2.95,1,1,0,0,0,1
1,1,1.5,238,166,1,8.0,1.75,1,1,0,0,0,1
2,2,0.47,237,163,1,9.0,1.96,1,1,0,0,0,1
2,1,2.33,163,246,1,16.0,3.36,1,1,0,0,0,1
2,1,1.01,90,186,1,7.0,1.17,1,1,0,0,0,0
2,1,1.95,161,140,1,13.5,4.29,1,1,0,0,0,1
2,2,0.47,237,237,1,4.5,1.32,1,1,0,0,0,1
2,1,0.7,238,24,2,4.0,0.0,1,0,1,0,0,0
1,1,1.2,239,43,1,8.5,1.85,1,1,0,0,0,1
2,2,0.96,13,13,1,6.5,1.46,1,1,0,0,0,1
2,1,1.57,74,236,1,10.5,2.2,1,1,0,0,0,1
2,1,12.94,87,244,1,39.5,6.04,1,1,0,0,0,0
1,1,2.2,186,163,2,25.0,0.0,1,0,1,0,0,0
2,1,0.68,114,113,2,4.5,0.0,1,0,1,0,0,0
2,1,0.52,107,234,2,4.0,0.0,1,0,1,0,0,0
1,1,0.5,170,170,1,4.0,0.96,1,1,0,0,0,1
1,1,4.2,137,88,2,13.0,0.0,1,0,1,0,0,0
1,1,0.8,113,164,1,7.0,1.55,1,1,0,0,0,1
1,1,1.5,158,114,2,10.0,0.0,1,0,1,0,0,0
1,1,0.4,143,239,1,4.0,0.95,1,1,0,0,0,1
2,1,1.7,239,43,1,10.0,0.2,1,1,0,0,0,0
2,5,1.59,189,49,2,12.0,0.0,1,0,1,0,0,0
1,1,0.7,234,224,2,6.0,0.0,1,0,1,0,0,0
1,1,1.4,229,137,1,6.5,1.0,1,1,0,0,0,0
2,5,0.41,237,162,2,6.5,0.0,1,0,1,0,0,0
2,1,1.68,137,114,1,10.0,2.16,1,1,0,0,0,1
2,1,1.23,161,246,1,9.5,2.06,1,1,0,0,0,1
2,6,0.76,236,263,1,6.0,1.36,1,1,0,0,0,1
2,1,2.2,162,43,1,11.0,1.5,1,1,0,0,0,0
2,1,0.89,239,143,2,6.5,0.0,1,0,1,0,0,0
2,1,2.33,170,249,1,11.5,4.0,1,1,0,0,0,1
2,1,9.03,138,170,2,32.0,0.0,1,0,1,0,0,0
1,1,0.6,229,141,2,4.5,0.0,1,0,1,0,0,0
1,1,8.0,138,15,2,25.5,0.0,1,0,1,0,0,0
1,1,2.3,163,234,1,14.5,3.05,1,1,0,0,0,1
2,5,1.04,186,137,1,9.0,1.96,1,1,0,0,0,1
2,1,0.67,238,24,2,5.0,0.0,1,0,1,0,0,0
1,1,1.2,90,234,1,11.5,1.0,1,1,0,0,0,0
2,1,1.14,239,263,1,8.5,1.86,1,1,0,0,0,1
1,1,0.9,209,88,2,6.0,0.0,1,0,1,0,0,0
1,1,1.7,66,97,1,10.5,1.0,1,1,0,0,0,0
1,1,0.8,162,164,3,7.0,0.0,1,0,0,1,0,0
2,5,1.39,186,246,1,9.0,2.45,1,1,0,0,0,1
1,1,1.6,237,236,2,9.0,0.0,1,0,1,0,0,0
2,1,3.2,170,75,1,14.5,3.82,1,1,0,0,0,1
1,1,3.5,238,186,2,17.5,0.0,1,0,1,0,0,0
1,2,1.0,233,163,1,9.0,2.0,1,1,0,0,0,1
1,2,1.3,238,142,1,7.0,1.75,1,1,0,0,0,1
1,2,1.1,50,48,2,7.0,0.0,1,0,1,0,0,0
1,1,1.3,164,237,2,10.5,0.0,1,0,1,0,0,0
1,1,1.8,43,161,2,14.0,0.0,1,0,1,0,0,0
